Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,COGS unit,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,83.22 $,5,21.6725,455.1225,2/11/2019,18:38,Ewallet,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,21.63 $,6,6.903,144.963,1/12/2019,16:45,Ewallet,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,28.69 $,8,12.08,253.68,3/3/2019,19:30,Ewallet,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,59.3 $,7,23.5865,495.3165,3/23/2019,13:23,Ewallet,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,47.0 $,9,22.032,462.672,3/4/2019,11:27,Cash,8.0
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,64.25 $,9,34.0155,714.3255,2/23/2019,11:12,Cash,8.0
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,72.05 $,4,15.494,325.374,3/17/2019,16:36,Cash,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,82.93 $,2,9.318,195.678,1/16/2019,18:41,Credit card,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,47.22 $,4,10.046,210.966,1/8/2019,17:12,Cash,9.0
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,16.68 $,1,0.8875,18.6375,1/14/2019,10:38,Cash,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,57.21 $,10,31.09,652.89,1/31/2019,10:33,Ewallet,6.0
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,9.14 $,8,4.3,90.3,3/15/2019,14:38,Ewallet,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,,33.82 $,10,20.13,422.73,2/24/2019,18:06,Credit card,5.0
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,54.57 $,5,16.2425,341.0925,2/8/2019,12:52,Credit card,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,86.59 $,1,4.7575,99.9075,3/22/2019,14:00,Cash,6.0
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,42.3 $,8,19.448,408.408,1/24/2019,10:57,Cash,5.0
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,50.55 $,8,21.284,446.964,3/14/2019,16:45,Ewallet,5.0
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,,39.99 $,7,15.904,333.984,1/23/2019,11:15,Cash,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,29.14 $,8,13.552,284.592,1/19/2019,20:29,Ewallet,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,91.35 $,4,19.232,403.872,1/27/2019,20:03,Credit card,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,42.92 $,5,11.79,247.59,2/3/2019,14:35,Credit card,6.0
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,,46.01 $,4,10.578,222.138,3/25/2019,16:32,Ewallet,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,45.3 $,2,4.768,100.128,2/24/2019,10:10,Credit card,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,9.46 $,1,0.5085,10.6785,2/7/2019,14:15,Cash,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,,63.9 $,3,10.3065,216.4365,3/4/2019,10:05,Cash,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,55.87 $,7,21.028,441.588,2/14/2019,11:36,Credit card,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,20.91 $,4,4.402,92.442,1/29/2019,18:15,Credit card,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,,68.5 $,9,32.4495,681.4395,1/28/2019,13:53,Credit card,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,37.98 $,3,6.192,130.032,3/26/2019,18:37,Credit card,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,58.46 $,10,32.475,681.975,3/24/2019,18:27,Cash,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,63.83 $,10,37.11,779.31,1/1/2019,14:42,Credit card,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,9.08 $,8,4.224,88.704,1/24/2019,17:43,Cash,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,56.94 $,4,12.514,262.794,2/25/2019,18:37,Cash,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,9.95 $,8,4.74,99.54,1/9/2019,16:34,Cash,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,87.65 $,1,4.565,95.865,2/14/2019,14:42,Ewallet,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,39.1 $,7,14.2555,299.3655,3/12/2019,11:01,Ewallet,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,49.76 $,1,2.619,54.999,3/26/2019,19:44,Cash,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,33.14 $,5,9.635,202.335,1/9/2019,13:34,Ewallet,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,,40.61 $,6,13.389,281.169,1/2/2019,20:08,Credit card,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,47.49 $,10,27.935,586.635,1/15/2019,15:01,Cash,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,24.54 $,6,8.766,184.086,1/1/2019,11:40,Ewallet,5.0
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,46.23 $,3,7.791,163.611,2/15/2019,15:21,Cash,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,56.08 $,1,3.015,63.315,2/28/2019,17:38,Cash,6.0
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,34.73 $,2,3.947,82.887,3/2/2019,16:16,Credit card,5.0
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,12.64 $,2,1.487,31.227,2/13/2019,18:15,Credit card,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,18.12 $,1,1.066,22.386,1/26/2019,12:43,Cash,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,83.46 $,3,14.067,295.407,1/30/2019,11:32,Credit card,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,65.93 $,1,3.663,76.923,1/27/2019,18:08,Ewallet,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,21.26 $,1,1.119,23.499,1/30/2019,17:08,Credit card,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,65.59 $,9,32.796,688.716,1/8/2019,19:38,Cash,4.0
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,84.24 $,6,29.73,624.33,1/19/2019,13:11,Cash,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,63.73 $,1,3.705,77.805,1/25/2019,11:05,Cash,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,88.63 $,2,9.848,206.808,2/19/2019,10:12,Ewallet,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,49.47 $,7,18.6165,390.9465,1/14/2019,15:42,Ewallet,5.0
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,46.98 $,10,26.395,554.295,2/25/2019,11:58,Ewallet,10.0
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,84.44 $,5,23.9875,503.7375,1/23/2019,14:21,Ewallet,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,35.05 $,9,16.4295,345.0195,2/16/2019,10:52,Cash,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,17.74 $,8,8.448,177.408,1/1/2019,19:31,Cash,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,26.33 $,4,5.662,118.902,3/7/2019,18:35,Cash,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,51.26 $,6,17.277,362.817,2/15/2019,13:51,Cash,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,,40.96 $,9,21.4335,450.1035,1/23/2019,12:35,Cash,5.0
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,75.05 $,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,7.0
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,12.12 $,2,1.276,26.796,1/8/2019,18:06,Ewallet,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,10.6 $,9,5.076,106.596,3/17/2019,11:55,Credit card,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,49.03 $,7,17.8745,375.3645,1/12/2019,11:42,Cash,7.0
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,71.63 $,3,11.9385,250.7085,1/8/2019,14:30,Cash,6.6
176-78-1170,C,Naypyitaw,,Male,Health and beauty,33.81,30.09 $,3,5.0715,106.5015,1/26/2019,15:11,Ewallet,7.3
361-59-0574,B,Mandalay,,Male,Sports and travel,,85.1 $,8,36.212,760.452,3/15/2019,14:48,Credit card,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,60.31 $,2,6.282,131.922,1/17/2019,12:36,Ewallet,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,23.09 $,3,3.6465,76.5765,1/8/2019,19:09,Credit card,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,61.36 $,4,12.918,271.278,1/6/2019,13:35,Ewallet,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,23.58 $,7,8.687,182.427,2/16/2019,10:33,Credit card,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,48.02 $,1,2.825,59.325,3/13/2019,15:45,Ewallet,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,20.57 $,10,10.715,225.015,1/28/2019,11:51,Cash,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,80.15 $,6,26.718,561.078,1/18/2019,17:26,Cash,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,20.26 $,4,4.658,97.818,3/19/2019,11:52,Credit card,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,61.34 $,8,26.104,548.184,3/15/2019,14:04,Ewallet,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,45.02 $,1,2.6175,54.9675,2/12/2019,17:49,Cash,4.0
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,33.79 $,1,1.9875,41.7375,2/25/2019,20:19,Cash,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,84.62 $,8,36.008,756.168,3/21/2019,16:08,Credit card,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,,10.65 $,8,4.84,101.64,1/19/2019,10:17,Ewallet,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,29.56 $,10,16.605,348.705,1/8/2019,14:25,Ewallet,6.0
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,9.47 $,8,4.072,85.512,3/30/2019,12:51,Credit card,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,30.07 $,10,15.995,335.895,2/20/2019,15:18,Credit card,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,,30.63 $,6,10.326,216.846,3/30/2019,12:45,Ewallet,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,77.51 $,2,8.334,175.014,3/19/2019,13:37,Cash,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,38.29 $,7,15.953,335.013,1/13/2019,10:03,Cash,5.0
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,79.11 $,1,4.395,92.295,2/5/2019,19:42,Ewallet,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,62.45 $,10,36.735,771.435,3/23/2019,13:14,Ewallet,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,10.73 $,8,4.876,102.396,3/13/2019,12:47,Ewallet,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,72.3 $,10,38.46,807.66,3/17/2019,19:53,Ewallet,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,76.97 $,5,20.915,439.215,2/21/2019,10:26,Cash,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,54.44 $,8,23.164,486.444,2/7/2019,15:06,Cash,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,,82.32 $,5,23.1225,485.5725,3/2/2019,16:35,Credit card,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,25.83 $,5,7.095,148.995,3/6/2019,20:57,Cash,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,47.42 $,6,15.135,317.835,2/6/2019,15:16,Credit card,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,95.19 $,8,39.664,832.944,1/28/2019,17:47,Credit card,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,52.84 $,7,21.259,446.439,1/18/2019,16:23,Ewallet,5.0
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,42.54 $,6,14.181,297.801,2/5/2019,10:17,Cash,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,74.47 $,7,29.96,629.16,3/2/2019,13:50,Cash,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,,30.48 $,9,15.768,331.128,2/9/2019,19:17,Ewallet,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,42.6 $,9,20.178,423.738,1/14/2019,14:00,Credit card,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,,40.45 $,4,9.194,193.074,2/9/2019,12:02,Ewallet,5.1
595-94-9924,A,Yangon,,Female,Health and beauty,,24.13 $,5,6.9325,145.5825,3/26/2019,20:21,Credit card,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,9.92 $,7,4.0355,84.7455,1/28/2019,17:35,Cash,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,54.24 $,2,5.832,122.472,2/14/2019,12:42,Ewallet,6.0
118-62-1812,C,Naypyitaw,,Female,Home and lifestyle,78.38,66.62 $,4,15.676,329.196,3/24/2019,17:56,Cash,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,79.53 $,10,42.305,888.405,2/9/2019,18:58,Credit card,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,74.59 $,5,20.72,435.12,3/24/2019,14:08,Credit card,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,74.77 $,2,7.954,167.034,3/27/2019,16:30,Ewallet,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,43.62 $,10,24.505,514.605,1/27/2019,10:44,Credit card,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,27.11 $,3,4.3725,91.8225,3/27/2019,20:29,Credit card,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,51.08 $,4,11.226,235.746,1/19/2019,11:43,Ewallet,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,80.08 $,8,37.248,782.208,2/7/2019,10:09,Cash,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,43.64 $,8,20.536,431.256,1/31/2019,10:00,Ewallet,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,93.62 $,3,14.94,313.74,2/25/2019,18:45,Cash,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,29.81 $,6,10.647,223.587,2/2/2019,12:40,Cash,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,36.42 $,1,2.1425,44.9925,3/14/2019,15:36,Credit card,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,,82.36 $,4,18.934,397.614,3/11/2019,12:04,Cash,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,63.45 $,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,23.37 $,3,3.939,82.719,3/2/2019,12:36,Ewallet,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,34.0 $,9,16.1055,338.2155,3/10/2019,15:06,Credit card,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,14.57 $,6,4.911,103.131,2/8/2019,10:58,Cash,7.0
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,11.71 $,2,1.273,26.733,2/22/2019,12:10,Credit card,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,78.15 $,7,29.099,611.079,1/10/2019,10:31,Credit card,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,,30.99 $,6,10.566,221.886,3/14/2019,13:49,Ewallet,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,12.26 $,4,2.756,57.876,1/10/2019,11:10,Ewallet,9.0
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,78.6 $,1,4.4155,92.7255,2/15/2019,17:38,Credit card,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,37.64 $,9,17.829,374.409,1/13/2019,17:54,Credit card,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,82.07 $,9,39.7125,833.9625,2/15/2019,20:51,Credit card,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,21.77 $,2,2.531,53.151,3/2/2019,19:26,Ewallet,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,87.93 $,6,29.976,629.496,3/24/2019,13:33,Ewallet,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,73.35 $,2,8.335,175.035,2/2/2019,14:05,Credit card,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,62.53 $,10,37.22,781.62,2/27/2019,11:40,Ewallet,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,60.24 $,7,22.428,470.988,1/20/2019,12:27,Ewallet,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,54.31 $,6,18.945,397.845,1/3/2019,20:24,Ewallet,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,72.0 $,3,12.858,270.018,1/24/2019,20:59,Ewallet,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,,68.63 $,7,27.6115,579.8415,1/5/2019,19:48,Ewallet,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,84.11 $,5,22.37,469.77,3/30/2019,10:18,Cash,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,,80.12 $,3,13.8135,290.0835,2/17/2019,16:27,Cash,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,53.28 $,6,17.187,360.927,3/21/2019,17:04,Ewallet,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,59.87 $,4,13.304,279.384,3/2/2019,18:14,Ewallet,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,84.85 $,9,44.919,943.299,3/27/2019,10:43,Cash,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,38.37 $,10,22.84,479.64,1/19/2019,19:30,Ewallet,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,46.73 $,5,12.6975,266.6475,2/19/2019,14:53,Credit card,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,8.77 $,7,3.528,74.088,3/28/2019,20:14,Cash,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,85.43 $,7,32.858,690.018,1/5/2019,11:51,Credit card,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,74.98 $,2,8.425,176.925,3/26/2019,14:13,Credit card,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,,48.94 $,1,2.689,56.469,2/3/2019,20:13,Ewallet,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,34.38 $,5,8.9525,188.0025,2/6/2019,18:44,Ewallet,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,23.26 $,8,10.572,222.012,2/24/2019,14:26,Ewallet,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,35.12 $,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,9.3
305-89-2768,B,Mandalay,,Female,Home and lifestyle,21.9,18.4 $,3,3.285,68.985,1/9/2019,18:43,Ewallet,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,55.94 $,4,12.57,263.97,2/25/2019,13:22,Ewallet,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,17.67 $,4,4.208,88.368,1/13/2019,13:58,Cash,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,62.61 $,6,19.773,415.233,2/9/2019,11:45,Cash,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,40.02 $,7,14.8995,312.8895,1/6/2019,11:51,Cash,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,45.95 $,9,22.7205,477.1305,1/10/2019,17:16,Cash,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,39.12 $,6,13.806,289.926,2/7/2019,15:55,Cash,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,14.69 $,10,7.9,165.9,1/9/2019,12:07,Cash,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,,93.73 $,9,44.397,932.337,2/19/2019,15:07,Cash,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,88.3 $,1,4.599,96.579,3/18/2019,15:29,Cash,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,20.05 $,2,2.089,43.869,2/5/2019,18:45,Cash,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,14.1 $,1,0.775,16.275,3/19/2019,15:23,Credit card,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,92.95 $,3,14.523,304.983,3/30/2019,20:37,Cash,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,31.33 $,2,3.333,69.993,1/26/2019,14:41,Credit card,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,32.91 $,2,3.827,80.367,3/2/2019,18:18,Credit card,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,28.3 $,9,14.985,314.685,3/4/2019,15:27,Ewallet,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,68.86 $,3,12.1515,255.1815,1/13/2019,12:55,Credit card,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,15.17 $,3,2.37,49.77,3/25/2019,18:02,Cash,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,28.97 $,5,8.6225,181.0725,3/11/2019,19:44,Credit card,9.0
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,76.17 $,10,42.315,888.615,1/1/2019,11:36,Credit card,9.0
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,31.74 $,7,12.9185,271.2885,2/10/2019,13:51,Ewallet,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,74.89 $,7,30.478,640.038,1/26/2019,15:17,Cash,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,,68.87 $,3,12.012,252.252,2/11/2019,15:29,Cash,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,,72.35 $,2,8.613,180.873,2/7/2019,17:59,Cash,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,47.42 $,2,4.992,104.832,3/6/2019,11:55,Credit card,7.0
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,64.95 $,4,14.932,313.572,3/4/2019,10:39,Cash,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,23.14 $,6,7.98,167.58,2/26/2019,15:10,Ewallet,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,,22.14 $,1,1.2725,26.7225,3/10/2019,18:10,Credit card,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,63.03 $,1,3.3885,71.1585,2/4/2019,20:43,Credit card,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,52.44 $,4,11.918,250.278,1/19/2019,12:46,Cash,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,50.01 $,4,11.63,244.23,1/23/2019,17:44,Cash,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,88.71 $,9,43.866,921.186,3/14/2019,14:19,Ewallet,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,86.97 $,7,34.986,734.706,1/23/2019,10:33,Cash,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,91.55 $,7,33.7295,708.3195,1/9/2019,11:40,Cash,6.0
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,,58.61 $,5,15.9275,334.4775,2/7/2019,19:30,Ewallet,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,,12.4 $,2,1.476,30.996,2/18/2019,14:42,Ewallet,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,52.08 $,8,24.8,520.8,1/3/2019,19:08,Credit card,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,78.22 $,10,41.17,864.57,3/29/2019,19:12,Ewallet,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,69.34 $,8,30.148,633.108,1/28/2019,15:46,Credit card,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,48.64 $,5,14.14,296.94,3/22/2019,19:06,Credit card,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,72.77 $,10,38.3,804.3,1/24/2019,18:10,Ewallet,6.0
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,51.65 $,2,5.803,121.863,3/10/2019,20:46,Ewallet,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,16.44 $,10,8.745,183.645,2/22/2019,18:35,Ewallet,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,53.03 $,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,35.91 $,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,89.59 $,10,48.69,1022.49,3/2/2019,17:16,Ewallet,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,30.57 $,1,1.592,33.432,2/9/2019,13:22,Cash,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,,62.53 $,1,3.291,69.111,2/22/2019,15:33,Cash,4.1
